RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
1,Franmil ReyesCLE,DH,20,83,6,13,0.157,0,0,2,7,19,3,39,0,0.195,0.229,0.424,-1
2,Dansby SwansonATL,SS,27,90,11,21,0.233,7,1,1,9,33,10,36,2,0.307,0.367,0.674,0.5
3,Adam DuvallATL,RF,26,94,9,18,0.191,6,0,1,13,27,7,34,0,0.25,0.287,0.537,-0.2
3,Patrick WisdomCHC,3B,23,77,14,19,0.247,7,0,5,15,41,7,34,0,0.306,0.532,0.838,0.4
5,Julio RodriguezSEA,CF,24,87,10,20,0.23,4,0,1,9,27,7,33,9,0.295,0.31,0.605,0.6
6,Giancarlo StantonNYY,DH,24,94,7,25,0.266,1,0,5,16,41,5,31,0,0.297,0.436,0.733,0.5
6,Aaron JudgeNYY,RF,24,92,17,27,0.293,6,0,9,19,60,9,31,2,0.356,0.652,1.009,1.4
8,Salvador PerezKC,C,23,90,9,15,0.167,4,0,5,9,34,3,30,0,0.211,0.378,0.588,0
8,Eugenio SuarezSEA,3B,24,89,12,18,0.202,6,1,4,13,38,12,30,0,0.297,0.427,0.724,0.3
8,Jorge SolerMIA,RF,24,92,7,16,0.174,4,0,3,8,29,13,30,0,0.283,0.315,0.598,0.1
8,Joey GalloNYY,LF,22,64,6,12,0.188,1,0,3,4,22,9,30,0,0.288,0.344,0.631,0.1
8,Sean MurphyOAK,C,24,92,12,19,0.207,7,1,4,15,40,5,30,0,0.26,0.435,0.695,0.2
8,Willy AdamesMIL,SS,25,94,18,21,0.223,5,0,6,17,44,14,30,1,0.33,0.468,0.798,0.9
8,Bo BichetteTOR,SS,26,109,12,26,0.239,5,0,3,12,40,4,30,3,0.265,0.367,0.632,0
8,Jarred KelenicSEA,CF,24,71,7,9,0.127,2,1,2,8,19,8,30,3,0.213,0.268,0.48,0.2
16,Joey VottoCIN,1B,22,74,4,9,0.122,1,0,0,3,10,12,29,0,0.278,0.135,0.413,-0.9
16,Cody BellingerLAD,CF,23,83,10,17,0.205,5,1,4,9,36,7,29,3,0.275,0.434,0.708,0.6
16,Rhys HoskinsPHI,1B,25,87,12,17,0.195,6,1,2,9,31,13,29,0,0.297,0.356,0.653,-0.2
16,Shohei OhtaniLAA,DH,25,100,18,23,0.23,4,0,4,12,39,9,29,4,0.294,0.39,0.684,0.2
20,Avisail GarciaMIA,RF,22,80,5,14,0.175,3,0,1,4,20,1,28,2,0.205,0.25,0.455,-0.1
20,Chris TaylorLAD,DH,21,72,8,21,0.292,6,1,1,11,32,9,28,2,0.361,0.444,0.806,0.1
20,Kyle SchwarberPHI,DH,23,83,13,16,0.193,3,0,7,16,40,13,28,1,0.309,0.482,0.791,0.5
20,Austin RileyATL,3B,26,100,14,27,0.27,7,0,7,14,55,11,28,1,0.36,0.55,0.91,1.1
20,Trent GrishamSD,CF,25,85,5,14,0.165,2,1,1,6,21,13,28,0,0.283,0.247,0.53,0
25,Bryce HarperPHI,RF,25,95,18,22,0.232,7,1,4,15,43,7,27,3,0.292,0.453,0.745,0.2
25,Jorge MateoBAL,SS,24,80,7,18,0.225,6,0,0,5,24,5,27,7,0.271,0.3,0.571,0.3
25,Matt ChapmanTOR,3B,26,91,8,20,0.22,4,0,5,14,39,9,27,0,0.29,0.429,0.719,0.3
25,Randy ArozarenaTB,RF,24,94,10,20,0.213,9,1,0,6,31,4,27,4,0.253,0.33,0.582,0
25,Jesus SanchezMIA,RF,23,82,10,21,0.256,3,2,3,12,37,6,27,0,0.322,0.451,0.773,0.3
25,Brandon LoweTB,2B,25,93,14,18,0.194,4,0,3,9,31,8,27,1,0.262,0.333,0.595,-0.2
25,Josh LoweTB,CF,19,64,9,12,0.188,3,2,1,6,22,6,27,1,0.257,0.344,0.601,0.3
25,Daulton VarshoARI,CF,26,86,13,21,0.244,4,0,5,12,40,12,27,2,0.337,0.465,0.802,1
25,Seiya SuzukiCHC,RF,24,80,13,20,0.25,6,0,4,15,38,14,27,1,0.365,0.475,0.84,0.7
34,Josh DonaldsonNYY,3B,24,84,10,18,0.214,6,0,2,7,30,15,26,0,0.34,0.357,0.697,0.8
34,Robbie GrossmanDET,LF,20,67,7,19,0.284,3,0,0,7,22,11,26,1,0.39,0.328,0.719,0.3
34,Carlos CorreaMIN,SS,23,91,12,24,0.264,5,0,2,11,35,8,26,0,0.323,0.385,0.708,0.6
34,Ryan McMahonCOL,2B,23,81,11,20,0.247,6,1,2,13,34,10,26,0,0.351,0.42,0.771,0.7
34,Adolis GarciaTEX,RF,24,90,16,18,0.2,4,1,4,18,36,8,26,4,0.275,0.4,0.675,0.5
34,Pete AlonsoNYM,DH,27,104,15,27,0.26,4,0,5,21,46,6,26,0,0.319,0.442,0.761,0.3
34,Joey BartSF,C,17,48,8,9,0.188,1,0,3,5,19,10,26,1,0.339,0.396,0.735,0.1
34,Spencer TorkelsonDET,1B,22,69,6,12,0.174,1,0,3,8,22,11,26,0,0.296,0.319,0.615,0
42,Nick CastellanosPHI,LF,25,88,11,27,0.307,6,0,3,12,42,9,25,1,0.374,0.477,0.851,0.5
42,Christian YelichMIL,LF,24,84,15,19,0.226,5,0,3,14,33,13,25,2,0.33,0.393,0.723,0.5
42,Darin RufSF,LF,24,90,7,16,0.178,2,0,0,4,18,13,25,2,0.288,0.2,0.488,-0.6
42,Trevor StoryBOS,2B,20,77,8,17,0.221,7,0,0,9,24,8,25,1,0.307,0.312,0.619,-0.2
42,Ketel MarteARI,2B,25,92,9,16,0.174,8,1,1,7,29,8,25,1,0.252,0.315,0.568,-0.1
42,Hunter RenfroeMIL,RF,23,86,12,20,0.233,4,0,5,10,39,4,25,0,0.264,0.453,0.717,0.3
42,Ryan MountcastleBAL,1B,23,92,7,22,0.239,2,0,2,10,30,3,25,1,0.271,0.326,0.597,-0.1
42,Sheldon NeuseOAK,3B,23,80,9,25,0.313,2,1,2,14,35,6,25,3,0.375,0.438,0.813,0.6
42,Brandon MarshLAA,CF,22,64,7,16,0.25,3,0,2,15,25,5,25,3,0.315,0.391,0.706,0.3
